image_path,pair_id,version,room_type,style_desc,style_primary,style_secondary,style_conf,style_evidence,prompt_fixed,prompt_fixed_style,split
/home/jupyter/dataset_lora/after/kitchen__92ff1faf7aac6a0621_v3.jpg,92ff1faf7aac6a0621,v3,kitchen,"cream tile backsplash with brown accents, off-white shaker cabinetry, dark wood flooring, warm under-cabinet lighting, transitional kitchen",Traditional,Farmhouse,high,"Arched raised-panel cabinets, granite countertops, and decorative tile borders pair with cup pulls and stainless steel appliances.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, cream tile backsplash with brown accents, off-white shaker cabinetry, dark wood flooring, warm under-cabinet lighting, transitional kitchen",train
/home/jupyter/dataset_lora/after/kitchen__92ff1faf7aac6a0621_v4.jpg,92ff1faf7aac6a0621,v4,kitchen,"cream tile backsplash with brown accents, off-white shaker cabinetry, dark wood flooring, warm under-cabinet lighting, transitional kitchen",Traditional,Farmhouse,high,"Arched raised-panel cabinets, granite countertops, and decorative tile borders pair with cup pulls and stainless steel appliances.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, cream tile backsplash with brown accents, off-white shaker cabinetry, dark wood flooring, warm under-cabinet lighting, transitional kitchen",train
/home/jupyter/dataset_lora/after/kitchen__9b567ffde70056d899_orig.jpg,9b567ffde70056d899,orig,kitchen,"Pale mint walls, white shaker cabinetry, wood-top island, checkerboard tile flooring, recessed lighting, cottage farmhouse",Farmhouse,Traditional,high,"White shaker cabinets, apron-front sink, wooden island with butcher block top, checkered floor, and stainless steel appliances.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, Pale mint walls, white shaker cabinetry, wood-top island, checkerboard tile flooring, recessed lighting, cottage farmhouse",train
/home/jupyter/dataset_lora/after/kitchen__9b567ffde70056d899_v0.jpg,9b567ffde70056d899,v0,kitchen,"Pale mint walls, white shaker cabinetry, wood-top island, checkerboard tile flooring, recessed lighting, cottage farmhouse",Farmhouse,Traditional,high,"White shaker cabinets, apron-front sink, wooden island with butcher block top, checkered floor, and stainless steel appliances.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, Pale mint walls, white shaker cabinetry, wood-top island, checkerboard tile flooring, recessed lighting, cottage farmhouse",train
/home/jupyter/dataset_lora/after/kitchen__9b567ffde70056d899_v1.jpg,9b567ffde70056d899,v1,kitchen,"Pale mint walls, white shaker cabinetry, wood-top island, checkerboard tile flooring, recessed lighting, cottage farmhouse",Farmhouse,Traditional,high,"White shaker cabinets, apron-front sink, wooden island with butcher block top, checkered floor, and stainless steel appliances.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, Pale mint walls, white shaker cabinetry, wood-top island, checkerboard tile flooring, recessed lighting, cottage farmhouse",train
/home/jupyter/dataset_lora/after/kitchen__9b567ffde70056d899_v2.jpg,9b567ffde70056d899,v2,kitchen,"Pale mint walls, white shaker cabinetry, wood-top island, checkerboard tile flooring, recessed lighting, cottage farmhouse",Farmhouse,Traditional,high,"White shaker cabinets, apron-front sink, wooden island with butcher block top, checkered floor, and stainless steel appliances.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, Pale mint walls, white shaker cabinetry, wood-top island, checkerboard tile flooring, recessed lighting, cottage farmhouse",train
/home/jupyter/dataset_lora/after/kitchen__9b567ffde70056d899_v3.jpg,9b567ffde70056d899,v3,kitchen,"Pale mint walls, white shaker cabinetry, wood-top island, checkerboard tile flooring, recessed lighting, cottage farmhouse",Farmhouse,Traditional,high,"White shaker cabinets, apron-front sink, wooden island with butcher block top, checkered floor, and stainless steel appliances.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, Pale mint walls, white shaker cabinetry, wood-top island, checkerboard tile flooring, recessed lighting, cottage farmhouse",train
/home/jupyter/dataset_lora/after/kitchen__9b567ffde70056d899_v4.jpg,9b567ffde70056d899,v4,kitchen,"Pale mint walls, white shaker cabinetry, wood-top island, checkerboard tile flooring, recessed lighting, cottage farmhouse",Farmhouse,Traditional,high,"White shaker cabinets, apron-front sink, wooden island with butcher block top, checkered floor, and stainless steel appliances.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, Pale mint walls, white shaker cabinetry, wood-top island, checkerboard tile flooring, recessed lighting, cottage farmhouse",train
/home/jupyter/dataset_lora/after/kitchen__a995d48c5229d692aa_orig.jpg,a995d48c5229d692aa,orig,kitchen,"warm greige walls, dark wood built-in shelving with geometric fretwork, travertine tile flooring, orb crystal chandelier, transitional luxury",Traditional,Contemporary,medium,"Dark wood built-ins, granite countertops, crystal orb chandelier, striped armchairs, and large folding glass doors.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, warm greige walls, dark wood built-in shelving with geometric fretwork, travertine tile flooring, orb crystal chandelier, transitional luxury",train
/home/jupyter/dataset_lora/after/kitchen__a995d48c5229d692aa_v0.jpg,a995d48c5229d692aa,v0,kitchen,"warm greige walls, dark wood built-in shelving with geometric fretwork, travertine tile flooring, orb crystal chandelier, transitional luxury",Traditional,Contemporary,medium,"Dark wood built-ins, granite countertops, crystal orb chandelier, striped armchairs, and large folding glass doors.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, warm greige walls, dark wood built-in shelving with geometric fretwork, travertine tile flooring, orb crystal chandelier, transitional luxury",train
/home/jupyter/dataset_lora/after/kitchen__a995d48c5229d692aa_v1.jpg,a995d48c5229d692aa,v1,kitchen,"warm greige walls, dark wood built-in shelving with geometric fretwork, travertine tile flooring, orb crystal chandelier, transitional luxury",Traditional,Contemporary,medium,"Dark wood built-ins, granite countertops, crystal orb chandelier, striped armchairs, and large folding glass doors.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, warm greige walls, dark wood built-in shelving with geometric fretwork, travertine tile flooring, orb crystal chandelier, transitional luxury",train
/home/jupyter/dataset_lora/after/kitchen__a995d48c5229d692aa_v2.jpg,a995d48c5229d692aa,v2,kitchen,"warm greige walls, dark wood built-in shelving with geometric fretwork, travertine tile flooring, orb crystal chandelier, transitional luxury",Traditional,Contemporary,medium,"Dark wood built-ins, granite countertops, crystal orb chandelier, striped armchairs, and large folding glass doors.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, warm greige walls, dark wood built-in shelving with geometric fretwork, travertine tile flooring, orb crystal chandelier, transitional luxury",train
/home/jupyter/dataset_lora/after/kitchen__a995d48c5229d692aa_v3.jpg,a995d48c5229d692aa,v3,kitchen,"warm greige walls, dark wood built-in shelving with geometric fretwork, travertine tile flooring, orb crystal chandelier, transitional luxury",Traditional,Contemporary,medium,"Dark wood built-ins, granite countertops, crystal orb chandelier, striped armchairs, and large folding glass doors.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, warm greige walls, dark wood built-in shelving with geometric fretwork, travertine tile flooring, orb crystal chandelier, transitional luxury",train
/home/jupyter/dataset_lora/after/kitchen__a995d48c5229d692aa_v4.jpg,a995d48c5229d692aa,v4,kitchen,"warm greige walls, dark wood built-in shelving with geometric fretwork, travertine tile flooring, orb crystal chandelier, transitional luxury",Traditional,Contemporary,medium,"Dark wood built-ins, granite countertops, crystal orb chandelier, striped armchairs, and large folding glass doors.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, warm greige walls, dark wood built-in shelving with geometric fretwork, travertine tile flooring, orb crystal chandelier, transitional luxury",train
